,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,SMA200_percent,prev_close,week52_high,SMA50_percent,Sales_QoQ_percent,Inst. Ownership,Shares Outstanding,week52_low,SMA200_value,EPS_QoQ_percent,volume,Relative Strength Value,SMA150_value,SMA50_value,SMA50_greater_SMA150_rule_nvalue,close_greater_SMA50_rule_nvalue,inst_ownership_rule_nvalue,eps_QoQ_yearly_rule_nvalue,prev_close_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,close_above_52weekhigh_rule_nvalue,SMA200_slope_rul_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,sales_QoQ_yearly_rule_nvalue,week52_span_rule_nvalue,close_greater_SMA50_rule_score,liquidity_rule_score,rs_value_rule_score,SMA50_greater_SMA150_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA150_greater_SMA200_rule_score,eps_QoQ_yearly_rule_score,week52_span_rule_score,SMA200_slope_rul_score,sales_QoQ_yearly_rule_score,inst_ownership_rule_score
1818,UBSI,7928.0,1920.7828159702053,9,0,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,0.294,38.58,40.7400016784668,0.0501,0.136,0.6559999999999999,129440000.0,20.86000061035156,31.48417272499139,0.14400000000000002,410259.0,2.604156757830989,34.04721157367413,38.305555661519364,4096.0,8.0,16.0,0,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.05731687401288917,0.0,821.3282600094666,512.2938583699085,33.61805912443431,16.809029562217155,166.72197830802853,0.0,175.93558479709685,0.0987289250406042,0.0,193.92
1472,CTRE,7928.0,1723.7359142000814,9,0,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,0.2071,23.28,24.79999923706055,0.0514,-0.002,0.915,95220000.0,13.039999961853027,21.02115105553497,0.018000000000000002,700756.0,2.843471913965983,21.993173067386326,23.150138907962376,4096.0,8.0,16.0,0,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.04487613402370055,0.0,943.8576199505832,215.47286826141647,32.206456541444624,16.103228270722312,94.69990844042931,0.0,144.49076501720742,0.06019158425424988,0.0,276.79999999999995
1978,MLR,7928.0,1713.6139776803518,9,0,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,0.3542,46.19,46.86999893188477,0.1048,-0.122,0.895,11400000.0,25.690000534057607,36.93971229114121,0.027999999999999997,44755.0,2.4102153787852,38.9704808822045,43.2588889863756,4096.0,8.0,16.0,0,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.5420594161902876,0.0,722.0302739380223,450.7339708683413,40.19060194111963,20.095300970559816,112.5892384249844,0.0,96.93914928392016,0.09338283721410333,0.0,270.4
2282,MTX,7928.0,1550.8475573692526,9,0,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,0.29960000000000003,75.32,79.55000305175781,0.0704,-0.019,0.985,34200000.0,31.90999984741211,63.526475151665785,0.10099999999999999,127126.0,1.2722495566947751,66.77519270089957,74.09888903299971,4096.0,8.0,16.0,0,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.13183581918012255,0.0,139.39177302772487,449.2365946534804,33.591613327402435,16.795806663701214,104.73386922454384,0.0,507.667881814916,0.09818283830398862,0.0,299.2
1737,HHR,7928.0,1426.0695460088175,9,0,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,0.3201,33.92,36.68000030517578,0.0459,0.077,0.5,50000000.0,14.56999969482422,28.280431651382994,0.026000000000000002,88483.0,1.1540091233205885,29.95730761381296,33.71749989191691,4096.0,8.0,16.0,0,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.04804629257381888,0.0,78.8526711401413,514.1232239446045,29.82478967200192,14.912394836000955,121.43527416380964,0.0,522.7530994874115,0.12004647227381984,0.0,144.0
1209,BV,7928.0,1374.2606701849595,9,0,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,0.2775,16.87,17.8700008392334,0.0867,-0.028999999999999998,0.9520000000000001,105150000.0,8.670000076293945,14.571223039421248,0.064,219339.0,1.6900743308081871,15.264326994235699,16.541111177868313,4096.0,8.0,16.0,0,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.15906492307323827,0.0,353.3180573737918,342.6097998381516,33.116202095834865,16.558101047917432,97.41645540801343,0.0,242.35852583731395,0.0844636608634614,0.0,288.64
1202,LBAI,7928.0,1327.2363849514572,9,0,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,0.3891,17.43,18.3700008392334,0.0917,-0.013999999999999999,0.593,50530000.0,9.420000076293944,13.295539602101279,0.009000000000000001,144696.0,1.0930034886263829,14.226826961223896,16.786388927035862,4096.0,8.0,16.0,0,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.30672997069789043,0.0,47.61778617670802,736.9152545778841,33.93357997277797,16.966789986388985,143.45235835194583,0.0,174.14526796324523,0.1386179518091579,0.0,173.75999999999996
1696,SUN,7928.0,1154.4345708764986,9,0,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,0.17309999999999998,31.84,33.0,0.0258,-0.377,0.47700000000000004,83150000.0,14.350000381469727,28.748273478995124,0.013999999999999999,336583.0,1.507366948537915,30.03250008362991,31.66416682137384,4096.0,8.0,16.0,0,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.04442452052961692,0.0,259.7718776514125,222.5358175039871,36.66747474747475,18.33373737373737,91.48709706736652,0.0,388.90588578530856,0.04825622668198127,0.0,136.64
2647,WINA,7928.0,437.94792895140563,9,0,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,0.1139,186.43,194.7700042724609,0.0554,-0.061,0.752,3750000.0,115.12000274658205,178.2071221440816,0.002,13047.0,1.1856924705556209,181.59240385202256,182.06138949924045,4096.0,8.0,16.0,0,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.19196208543834206,0.0,95.0745449244778,10.578444749096564,35.358761455679726,17.679380727839863,38.9044885212711,0.0,15.495203005048245,0.025143482553994727,0.0,224.64
2063,OPRX,7926.0,17966.449941951912,9,1,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,0.8443999999999999,48.75,62.20000076293945,0.0499,1.216,0.601,15130000.0,8.340000152587889,34.70661868637414,1.6580000000000001,250595.0,25.67090553983318,39.44682693481445,51.773611280653206,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,4.0,1024.0,0.0,0.0,12631.503636394587,1279.9637538398385,5.762056237100482,2.881028118550241,279.7145576332709,16.422222222222224,3558.2157997073573,0.2108877989873299,15.456,176.31999999999996
1852,BXC,7926.0,9282.045377831999,9,1,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,0.5752,39.19,45.72999954223633,0.0168,0.41100000000000003,0.7440000000000001,9460000.0,3.740000009536743,30.885251710740786,2.9019999999999997,121000.0,3.971082588287372,33.68124989362863,40.29694430033366,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,4.0,1024.0,0.0,0.0,1521.1942852031345,804.5391538450535,18.25905824663787,9.129529123318935,185.40254527253688,30.24444444444444,6488.436269279632,0.18409241724171346,2.5760000000000005,222.08
1859,IHC,7926.0,4327.4357168292245,9,1,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,0.07429999999999999,39.85,44.11999893188477,0.0048,0.326,0.20199999999999999,14640000.0,22.350000381469727,40.11086317103544,1.5930000000000002,7005.0,8.828829773676032,40.601249878223136,40.60472212897407,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,4.0,1024.0,0.0,0.0,4008.3608441221295,0.35029313428778924,26.149293547503987,13.074646773751994,25.03840348780161,15.700000000000005,188.85578886273976,0.05044690100914407,1.2160000000000002,48.63999999999999
1658,CLFD,7926.0,4306.773487978711,9,1,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,0.3172,30.13,38.099998474121094,-0.0535,0.397,0.368,13690000.0,10.859999656677246,26.812445921863585,5.278,70772.0,5.450911352863958,28.65615366055416,32.74361096488105,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,4.0,1024.0,0.0,0.0,2278.8666126663466,584.2453707096435,6.9655347141136215,3.4827673570568107,140.82689284826878,56.64444444444445,1131.4916945238808,0.13817071495663974,2.3520000000000003,101.76
907,AXTI,7926.0,4044.6899275845913,9,1,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,0.5163,11.66,15.369999885559082,0.0102,0.467,0.629,40670000.0,2.799999952316284,9.560215819653846,1.929,341487.0,2.099166155252332,10.804999988812666,12.535555548138086,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,4.0,1024.0,0.0,0.0,562.7730714891941,656.0255047048688,1.4712653318245812,0.7356326659122906,266.65904060412385,19.433333333333334,2348.617175180864,0.2229042744707008,3.4720000000000004,185.28
1013,VGR,7926.0,3432.026759144713,9,1,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,0.2503,13.95,15.149999618530273,0.0398,0.262,0.624,152240000.0,8.430000305175781,11.984892049281713,2.29,379439.0,5.87255960632884,12.623557650125944,14.154722160763214,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,4.0,1024.0,0.0,0.0,2494.750518440367,496.8211030040071,29.1485188084094,14.5742594042047,109.13633140378334,23.44444444444445,80.17075073058464,0.10883290891224166,0.19200000000000012,183.68
1268,GTN,7926.0,3242.948528073669,9,1,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,0.17,18.4,20.65999984741211,0.0106,0.368,0.89,93000000.0,9.489999771118164,16.905179860780564,1.686,483496.0,5.314561480857419,18.004326893733094,19.163333257039387,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,4.0,1024.0,0.0,0.0,2209.0554781989986,263.6749539220479,23.997419644706287,11.998709822353149,133.1575967854181,16.733333333333334,313.56630267593584,0.07673369087699176,1.888,268.79999999999995
1929,JOE,7926.0,2264.80920069664,9,1,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,0.3551,42.9,55.29999923706055,-0.0936,0.496,0.9309999999999999,58880000.0,16.100000381469727,37.89330933934493,1.06,212975.0,1.0781544004234132,42.650961527457596,48.67916668785943,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,4.0,1024.0,0.0,0.0,40.015053016787526,578.9207898891118,4.397831844693114,2.198915922346557,257.1343556720664,9.777777777777779,1086.330355666016,0.1781209078403764,3.936,281.92
1743,WTRE,7926.0,1390.7909355823556,9,1,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,0.2285,34.61,36.0,-0.0004,0.386,0.5479999999999999,19890000.0,11.539999961853027,33.42784172167881,4.876,172841.0,1.2824429439375389,34.68730765122633,34.758333418104385,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,4.0,1024.0,0.0,0.0,144.6107872960199,8.38697381929016,36.07703703703704,18.03851851851852,77.16281072494522,52.17777777777778,892.6724500099872,0.12858039877977478,2.176,159.36
892,NTZ,7922.0,18047.886295186017,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.8048000000000001,12.13,14.40999984741211,-0.0025,-0.042,0.133,10500000.0,0.5,9.139424448390658,0.619,5427.0,1.84427364618153,11.069903827630556,12.271944416893852,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,432.2681068449433,444.7697405765374,15.66319837529016,7.83159918764508,432.5897972032032,4.877777777777778,16683.0078125,0.3182627206189507,0.0,26.56
957,BPFH,7922.0,8592.977752445642,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.5264,13.32,14.84000015258789,-0.0375,-0.11800000000000001,0.9420000000000001,82290000.0,5.090000152587892,9.727122293101797,0.183,526502.0,12.983894397520912,10.98346153130898,13.938333378897774,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,6135.753931530707,1101.9435952156762,25.18598225240392,12.59299112620196,264.51633713631804,0.03333333333333337,767.2958389823077,0.2157428686932012,0.0,285.44
1231,MNR,7922.0,7279.203484866534,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.16,17.69,18.65999984741211,0.0106,0.055,0.696,98110000.0,10.359999656677246,16.110935314096135,2.524,295010.0,13.80821277518683,16.795288535264824,17.895277818044022,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,6557.804940895657,268.26309609408366,33.79492808259809,16.897464041299045,86.99404284288784,26.04444444444445,82.63168785538983,0.05288061017565804,0.0,206.72
1362,ATTO,7922.0,5650.785336696335,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.6785,20.99,24.75,-0.0037,-0.114,0.721,14010000.0,3.9393939971923833,14.619949635841866,0.731,14537.0,2.7116252091309256,16.499403852682846,22.2552776866489,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,876.3521070750339,1428.903700668641,16.739124579124567,8.369562289562284,263.27876168970744,6.122222222222222,2836.086097211308,0.213760960737095,0.0,214.72
1479,GES,7922.0,5040.560254449182,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.4634,23.5,27.65999984741211,-0.0107,-0.076,0.7090000000000001,62790000.0,5.949999809265138,19.426474866249574,1.24,1929752.0,4.982991681459084,21.612019282120922,25.2544444931878,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,2039.291740907051,690.3276121390622,16.998795690228743,8.499397845114371,230.40695723344297,11.777777777777779,1832.1856220208692,0.19235083563560207,0.0,210.88
1826,BKE,7922.0,4821.167000143958,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.5177,39.28,42.86999893188477,0.013999999999999999,0.12,0.645,48710000.0,12.529999732971193,31.21410067990529,0.597,463610.0,6.225012895741893,34.173846116432784,39.47916656070285,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,2675.2066026198504,635.8837242285375,28.37478035206326,14.18739017603163,194.1929615774751,4.633333333333333,1078.101189550804,0.1870183058629823,0.0,190.4
2085,XPEL,7922.0,4757.6931130497305,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.5303,51.93,63.5099983215332,0.022400000000000003,0.23,0.289,27610000.0,9.300000190734863,43.03719417654353,0.321,140828.0,2.5084319706759115,48.70278835296631,54.03444417317709,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,772.3171689860667,448.4027091285265,11.548421260075447,5.7742106300377225,269.6071873486094,1.5666666666666669,3171.7572224164323,0.2395266133162474,0.0,76.47999999999998
1759,FLXS,7922.0,4649.037402355871,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.3503,34.85,39.45000076293945,0.0163,0.157,0.5429999999999999,7250000.0,8.020000457763674,31.6004316755336,2.6630000000000003,20842.0,5.059547355956196,33.70105772752028,35.482778019375274,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,2078.4882462495725,216.54888028866156,22.766368017939747,11.383184008969874,136.13998057499904,27.58888888888889,1998.204374725016,0.1574796018231002,0.0,157.75999999999996
1023,DBD,7922.0,4634.921985525285,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.4504,14.13,17.170000076293945,-0.0102,-0.04,0.82,77900000.0,3.059999942779541,11.027050378511277,0.5870000000000001,329919.0,2.6849798120614112,12.13759618997574,14.723611169391207,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,862.7096637754428,872.6865838916115,12.449620808651394,6.224810404325697,206.2562284390572,4.522222222222223,2423.466746451187,0.20610953278834448,0.0,246.39999999999995
1366,BCOV,7922.0,4501.573402643881,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.4888,20.12,24.770000457763672,0.0379,0.128,0.873,39930000.0,6.510000228881836,16.462446041244398,1.2930000000000001,209145.0,4.689535060052804,18.24230771798354,21.740833494398327,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,1889.041950747036,785.5344730353547,10.627907544388918,5.313953772194459,221.4225458859104,12.366666666666667,1313.7400531772294,0.1658518151004383,0.0,263.36
1384,SMBK,7922.0,4261.687220145478,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.2774,21.65,23.68000030517578,0.0188,0.10800000000000001,0.439,15110000.0,12.34000015258789,18.246043177817366,0.243,16532.0,7.478848194132664,19.662403840285076,21.885833369361034,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,3317.170275395924,463.17670133679087,28.036034025123076,14.018017012561538,158.97729762365205,0.7000000000000001,155.0106975362435,0.11819721518312094,0.0,124.48
2450,CRVL,7922.0,4051.790796690464,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.1465,102.59,110.45999908447266,0.0066,-0.045,0.508,17900000.0,47.22000122070313,97.42007210271822,0.24,24327.0,7.286685481892612,100.516538473276,104.48249944051105,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,3218.7829667290184,161.6109783377963,30.507092870278033,15.253546435139015,65.09503626948513,0.6666666666666666,413.24315296596336,0.07135641611758653,0.0,146.56
2414,NVEE,7922.0,3439.584935331458,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.3665,96.57,108.0500030517578,-0.0073,0.21600000000000005,0.632,12470000.0,37.06999969482422,78.30417276286394,0.249,84268.0,4.233793268742002,85.89682707419763,98.3655556572808,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,1655.7021535959052,594.5727451864192,24.533822623819656,12.266911311909828,198.5814482288475,0.7666666666666667,766.8260701784932,0.09511753939657623,0.0,186.24
960,CARS,7922.0,3051.6803993402505,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.3097,12.96,15.300000190734865,-0.015,0.005,0.9329999999999999,67470000.0,3.609999895095825,11.238633138670338,2.74,513497.0,2.0203288470295355,12.17884620336386,13.493055608537462,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,522.4083696791222,441.9960342470098,16.56470408016151,8.282352040080754,171.33367845835286,28.44444444444445,1579.9668671342092,0.12394925686937527,0.0,282.55999999999995
1000,BCBP,7922.0,2532.152868205595,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.34340000000000004,13.8,15.859999656677244,0.0378,-0.087,0.359,17090000.0,7.860000133514402,11.193093553721475,0.423,45675.0,3.6709319220244967,12.110961547264688,14.028333293067085,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,1367.5171440765425,648.4666506583355,20.499372697554463,10.249686348777232,167.9422799205948,2.7,215.7434635545661,0.15427094922438855,0.0,98.88
988,MTRX,7922.0,2451.478320435881,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.31170000000000003,13.11,15.75,0.0148,-0.474,0.903,26490000.0,7.289999961853027,10.971798546880267,0.833,170262.0,3.0171359765351204,11.895480751991274,13.758333259158663,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,1032.7736199859817,641.4405628860658,14.059682539682536,7.029841269841268,172.41486416146626,7.255555555555558,303.40741435343955,0.13677968384817485,0.0,272.96
1053,MERC,7922.0,2345.7205868007186,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.5343,14.39,15.989999771118164,0.0605,0.20199999999999999,0.528,65800000.0,5.889999866485598,10.271079138886156,0.825,133172.0,1.321781222353035,11.483076920876135,14.557499965031946,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,164.7519858447539,1096.6430753388502,25.58932886098443,12.794664430492213,241.6660824000484,7.166666666666668,643.9551922022148,0.19359105670819488,0.0,152.96
844,CSBR,7922.0,2344.300250605991,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.1129,11.3,13.75,-0.032,0.2,0.7240000000000001,13370000.0,6.6500000953674325,10.746115087605206,0.713,13566.0,4.11487467852314,11.341249979459322,11.755555629730225,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,1594.8158354038474,149.63041521729323,12.256969696969707,6.128484848484852,113.42110600723572,5.922222222222223,246.37592163120468,0.06929557873288454,0.0,215.68
1922,HMST,7922.0,2260.832581760056,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.33740000000000003,44.07,48.97999954223633,0.0221,-0.061,0.8809999999999999,21790000.0,20.43000030517578,35.81496397882914,1.3319999999999999,99778.0,2.2777992564309257,38.28009607241704,44.816944228278274,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,654.233219292634,699.4478278151563,25.558188450252352,12.779094225126176,140.96316083557488,12.8,448.9961463155776,0.13494482573445146,0.0,265.92
2337,DAVA,7922.0,2206.30773282981,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.2559,84.69,89.94999694824219,-0.005,0.225,0.878,55170000.0,33.72999954223633,73.90726613655364,1.525,102364.0,2.390710754013176,77.50317294781023,86.03916634453668,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,712.0439060547458,451.1225492217649,32.686609120362576,16.343304560181288,99.64402060071815,14.944444444444445,614.4606841099252,0.10221471766772484,0.0,264.96
1558,NBN,7922.0,2117.134803921656,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.2609,26.39,29.79999923706055,-0.0027,-0.094,0.657,8240000.0,9.979999542236328,23.419424482386752,0.865,57186.0,2.0146449056546016,24.854519202159,27.43277766969469,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,519.498191695156,424.8944265278254,23.137364048388967,11.568682024194484,125.49727634442884,7.611111111111112,810.5811995044716,0.1065526660798042,0.0,194.24
1459,NWS,7922.0,2057.929903395167,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.4223,23.46,25.21999931335449,0.0718,-0.026000000000000002,0.3292,588300000.0,8.170000076293945,18.44482008158732,1.7180000000000002,988731.0,1.1754949411309676,19.901153784531807,23.696111043294266,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,89.85340985905546,781.0675250383078,30.756546748987702,15.378273374493851,161.70238638476647,17.088888888888892,872.5933211048241,0.14555199584272588,0.0,89.344
1601,TSEM,7922.0,1889.8660236777607,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.2139,28.04,33.200000762939446,-0.029900000000000006,0.129,0.627,107760000.0,15.479999542236328,25.387553949150252,0.485,471612.0,2.7501467588621438,27.441634618319,29.59944438934326,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,896.0751405374176,322.0795315237969,16.14136214946389,8.070681074731946,165.70155671095682,3.388888888888889,293.705495603857,0.06336718864722479,0.0,184.64
1280,AVO,7922.0,1870.409763720488,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.1769,19.01,21.739999771118164,-0.042,-0.12300000000000001,0.098,70550000.0,11.859999656677244,16.322679954528812,0.5710000000000001,220439.0,2.4949869581084068,17.00697112083435,20.599583201938206,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,765.4333225515045,865.2533704943146,21.235205496345973,10.617602748172986,85.85773368698051,4.344444444444445,102.22733946327754,0.0807448354479178,0.0,15.36
855,RMT,7922.0,1824.0020417237147,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.2451,11.3,12.149999618530273,-0.0091,-0.125,0.317,43760000.0,5.070000171661377,9.9389208821084,4.6339999999999995,156746.0,2.204118975532942,10.600096175303824,11.743333392673067,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,616.5089154728663,441.7601090501619,30.72702830311848,15.36351415155924,136.24084712272918,49.4888888888889,448.37860214486426,0.0941365895263236,0.0,85.44
1070,HMLP,7922.0,1673.9420125540385,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.1696,14.54,17.020000457763672,-0.0321,-0.062,0.20199999999999999,33370000.0,5.349999904632568,13.85431647129196,0.214,98609.0,1.6150598515002936,14.641634537623474,15.486110952165392,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,314.9106439681504,236.24243489177502,17.798664312103483,8.899332156051742,116.3844786704647,0.3777777777777778,930.595975262579,0.09270551513607668,0.0,48.63999999999999
1855,CKH,7922.0,1606.220045919139,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.15810000000000002,40.75,43.65999984741211,-0.031400000000000004,0.107,0.953,20040000.0,24.1299991607666,37.529280696841454,5.933,139801.0,2.5842457670648256,39.903557814084564,41.63722218407525,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,811.1338327371907,177.95629383642094,31.291495441425106,15.645747720712553,129.56602007357765,63.922222222222224,87.67446494837709,0.0699689392125747,0.0,288.96
1591,TWN,7922.0,1498.5761456195294,8,1,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,0.1962,28.25,29.54999923706055,0.0083,-0.28,0.8523000000000001,7470000.0,16.100000381469727,26.566978385980182,4.147,2393.0,2.6437145952250116,27.44538459411035,28.330000029669872,4096.0,0.0,16.0,2,64.0,2048.0,128.0,32.0,512.0,0,0.0,1024.0,0.0,0.0,841.581872755206,132.02164508306342,35.158492650199136,17.579246325099568,67.71473549283724,44.077777777777776,103.67199385573124,0.034381679614873775,0.0,256.736
