,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,SMA50_greater_SMA150_rule_nvalue,close_greater_SMA50_rule_score,volume,Sales_QoQ_percent,SMA50_percent,liquidity_rule_score,rs_value_rule_score,week52_low,SMA150_value,Shares Outstanding,close_greater_SMA50_rule_nvalue,SMA50_greater_SMA150_rule_score,inst_ownership_rule_nvalue,SMA200_percent,Relative Strength Value,eps_QoQ_yearly_rule_nvalue,Inst. Ownership,prev_close_rule_nvalue,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA150_greater_SMA200_rule_nvalue,close_above_52weekhigh_rule_nvalue,week52_high,SMA200_value,SMA150_greater_SMA200_rule_score,EPS_QoQ_percent,eps_QoQ_yearly_rule_score,SMA50_value,SMA200_slope_rul_nvalue,week52_span_rule_score,rs_value_rule_nvalue,prev_close,SMA200_slope_rul_score,liquidity_rule_nvalue,sales_QoQ_yearly_rule_score,sales_QoQ_yearly_rule_nvalue,week52_span_rule_nvalue,inst_ownership_rule_score
958,YTEN,7798.0,4773.753666688931,8,1,True,True,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,26228.0,1.0,-0.15,0.0,216.35446484474772,3.8199999332427983,10.898557695058674,4870000.0,0.0,1672.2527818052756,16.0,0.5165,1.4225673141498982,2,0.062,64.0,0.0,17.00483186265616,2048.0,0.0,22.770000457763672,9.905107909826924,205.40767235217115,0.934,8.377777777777778,15.348055601119995,32.0,2638.2744831762298,512.0,12.54,0.2416548700729901,0,12.0,4.0,1024.0,3.839999999999999
923,STIM,7794.0,10244.605208436551,7,1,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,315095.0,-0.103,-0.2128,0.0,648.9439742767995,1.4099999666213991,12.505192307325508,25410000.0,0.0,822.0723082229075,16.0,0.4889,2.267468699759374,2,0.56,64.0,0.0,14.372669928737919,2048.0,0.0,21.270000457763672,10.690647482014386,347.61110666956114,0.526,3.844444444444445,15.014999998940361,32.0,8244.289780576275,512.0,12.37,0.270924317823836,0,0.0,0.0,1024.0,163.2
1410,GTH,7794.0,8292.786260133062,7,1,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,253028.0,-0.4920000000000001,-0.05,0.0,5823.003405832529,9.100000381469727,18.649230727782616,29480000.0,0.0,1131.8927295982492,16.0,0.4458,12.373053527016662,2,0.214,64.0,0.0,4.2332451105722715,2048.0,0.0,30.63999938964844,16.780935232587854,228.0128682415996,0.93,8.333333333333334,23.802777767181396,32.0,1044.7049270166701,512.0,21.46,0.12575100010630302,0,0.0,0.0,1024.0,52.47999999999999
1113,KDNY,7794.0,6531.037334357379,7,1,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,73096.0,-0.208,-0.0559,0.0,845.8467376432593,2.1400001049041752,15.751153881733234,16230000.0,0.0,281.27029834771986,16.0,0.0534,2.652044409459491,2,0.75,64.0,0.0,0.5815394702587735,2048.0,0.0,20.90999984741211,14.360971258698607,198.2521906553082,0.314,1.4888888888888892,16.83277784453498,32.0,4979.319288073245,512.0,15.54,0.2783912787004726,0,0.0,0.0,1024.0,224.0
836,FFHL,7794.0,5857.474606149055,7,1,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,42572.0,0.059,0.0383,0.0,524.3184271397022,1.7599999904632568,9.238365347568806,3270000.0,0.0,819.8480033528509,16.0,0.5842,2.0240594280072313,2,0.092,64.0,0.0,3.931346911605029,2048.0,0.0,14.760000228881836,7.933740976045457,336.7731213997361,2.9160000000000004,30.4,11.087499962912666,32.0,4128.581926002188,512.0,10.39,0.18178134297326928,0,0.0,0.0,1024.0,13.439999999999998
909,OII,7794.0,5044.550103057021,7,1,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,807932.0,-0.243,0.1015,0.0,881.7051260231398,2.740000009536743,9.395961541395922,99310000.0,0.0,1118.7150715141588,16.0,0.6931999999999999,2.7220803242639446,2,0.892,64.0,0.0,0.3483579387736957,2048.0,0.0,15.3100004196167,8.006402885313515,355.4425337347152,1.046,9.622222222222225,11.962222231758965,32.0,2409.0161405374843,512.0,11.42,0.26065108652758195,0,0.0,0.0,1024.0,269.44
1442,PLSE,7794.0,4542.646143395243,7,1,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,60856.0,0.0,-0.2341,0.0,200.7733559508487,6.230000019073486,24.601346199329086,25370000.0,0.0,686.8913074017757,16.0,0.2977,1.3921354608415013,2,0.12,64.0,0.0,18.355244805990004,2048.0,0.0,44.27000045776367,21.716115141944066,272.09992058439343,0.182,0.022222222222222244,28.72694455252753,32.0,3341.888956336641,512.0,23.68,0.21513609337207104,0,0.0,0.0,1024.0,22.399999999999995
1624,AE,7794.0,3759.7808443970753,7,1,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,4057.0,-0.421,0.0379,0.0,2845.184905540872,19.0,27.14817313047556,4240000.0,0.0,465.26622383595134,16.0,0.2056,6.5570017686345174,2,0.395,64.0,0.0,0.3296055307757145,2048.0,0.0,37.540000915527344,25.43971224997541,137.53802908158622,1.1740000000000002,11.044444444444446,30.231944613986546,32.0,189.9250822368421,512.0,28.01,0.0925537266033686,0,0.0,0.0,1024.0,110.4
1626,BOMN,7794.0,3292.424275382413,7,1,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,1049451.0,0.07400000000000001,-0.2202,0.0,369.3099468307728,14.609999656677244,30.477836618056664,27230000.0,0.0,1398.5165765608301,16.0,0.2686,1.7213084899038529,2,0.823,64.0,0.0,10.592137247903606,2048.0,0.0,47.22999954223633,26.96766191249271,266.57252750802087,3.567,37.63333333333333,40.88402795791626,32.0,962.1815469302753,512.0,29.56,0.25820697127790176,0,0.0,0.0,1024.0,247.36
805,JNCE,7794.0,2821.5697749343108,7,1,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,253635.0,0.0,-0.1033,0.0,672.49337977919,4.170000076293944,9.32600964491184,39460000.0,0.0,918.5862870343508,16.0,0.2828,2.3134636323812305,2,0.608,64.0,0.0,0.8151881352371183,2048.0,0.0,13.869999885559082,9.291654696567454,7.57227173275092,2.32,23.777777777777768,11.417500019073485,32.0,1019.5798018644448,512.0,10.27,0.18506861056036766,0,0.0,0.0,1024.0,178.55999999999997
872,IEC,7794.0,1301.0108362977846,7,1,True,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,120678.0,0.063,-0.1325,0.0,67.71714476244222,5.8400001525878915,12.481923075822685,10530000.0,0.0,82.59259297880524,16.0,0.1048,1.132260048364145,2,0.478,64.0,0.0,6.409567009768466,2048.0,0.0,17.84000015258789,11.611942428479091,153.43861517861853,0.266,0.9555555555555558,12.733611159854464,32.0,852.865720438873,512.0,12.04,0.0716403737218394,0,0.0,0.0,1024.0,136.95999999999998
1374,MRUS,7792.0,1768.4882857654432,7,0,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,4096.0,0.0,167345.0,0.154,-0.0889,0.0,207.3277027291674,10.5,20.117980773632343,29980000.0,0.0,467.7273002036076,16.0,0.2875,1.4049369193929049,0,0.664,64.0,0.0,2.762854827992232,2048.0,0.0,29.11000061035156,18.208848918942238,214.7253819179068,0.02,0.0,22.41527785195245,32.0,679.3508928571429,512.0,20.89,0.11415322962612988,0,0.0,0.0,1024.0,196.48
1744,GLSI,7786.0,16316.933563499468,7,1,True,True,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,4096.0,0.4698574004991305,203367.0,0.0,0.0344,0.0,3574.1269073996764,3.4749999046325684,28.34039435936855,11970000.0,8.0,557.6631954104431,0.0,0.479,7.980716616014992,2,0.009000000000000001,64.0,0.0,23.720115145893764,2048.0,0.0,72.22000122070312,23.561861637922433,415.3506698201864,0.235,0.6111111111111109,32.19888920254178,32.0,11744.912220931905,512.0,34.09,0.07948627975337211,0,0.0,0.0,1024.0,0.0
1638,CLB,7778.0,2608.205274495144,6,1,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,292423.0,-0.275,-0.1285,0.0,40.832052627046096,9.489999771118164,29.673461556434628,44500000.0,0.0,638.2445047016993,0.0,0.215,1.0797501027871994,2,0.0,64.0,0.0,4.543400658001434,2048.0,0.0,41.31999969482422,26.20057556783552,271.4623763220841,0.348,1.8666666666666665,34.297222243414986,32.0,1651.1326053518717,512.0,28.79,0.12366816777433133,0,0.0,0.0,1024.0,0.0
1324,TBPH,7770.0,6626.921125310501,7,1,True,True,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,4096.0,0.3671950364989913,432747.0,-0.366,0.0397,0.0,5879.979102223335,14.78499984741211,18.605624914169308,63740000.0,8.0,200.044644446488,16.0,0.07400000000000001,12.484334184029949,2,0.843,64.0,0.0,7.250136753807865,2048.0,0.0,30.690000534057614,18.30374094736662,33.77770510354941,0.21600000000000005,0.4000000000000004,19.514305485619442,0.0,251.3423417468244,512.0,20.41,0.0,0,0.0,0.0,1024.0,253.76
1730,ANIP,7770.0,3704.694801820441,7,1,True,True,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,4096.0,1.2008062278598601,74074.0,0.194,0.0894,0.0,2995.3267625917742,23.690000534057614,30.264903765458325,12000000.0,8.0,156.77984925106603,16.0,0.1367,6.850247583187059,2,0.809,64.0,0.0,2.4441764352614883,2048.0,0.0,50.099998474121094,29.827841669535466,30.008982291341265,0.244,0.7111111111111111,31.423333221011692,0.0,275.3431139120267,512.0,36.14,0.0,0,0.0,0.0,1024.0,242.88
1729,PETS,7768.0,2980.480581057898,7,0,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,4096.0,0.1328366092954357,539505.0,0.1,-0.0294,0.0,2362.3763251095866,27.940000534057614,33.1323076578287,20090000.0,8.0,180.8948256101667,16.0,0.0292,5.614016259979662,0,0.927,64.0,0.0,6.062290008951771,2048.0,0.0,51.79999923706055,32.57100718656032,35.29345465349822,0.107,0.0,34.595555464426674,0.0,115.08084906639928,512.0,35.17,0.0,0,0.0,0.0,1024.0,280.64
979,CLGN,7766.0,5611.8817173846055,7,1,True,True,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,14927.0,5.832999999999998,-0.1241,0.0,3133.503622852042,6.239999771118164,12.385028825356413,6960000.0,0.0,765.3360237473271,16.0,0.2764,7.120124263382895,2,0.103,64.0,0.0,16.7059793814433,2048.0,0.0,24.25,11.218007180330565,213.05569613145,1.3769999999999998,13.3,14.699166695276894,0.0,1363.6923952723428,512.0,13.44,0.0,0,89.32799999999997,4.0,1024.0,16.96
956,ACET,7766.0,4349.9300249325515,7,1,True,True,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,119498.0,1.7480000000000002,-0.0967,0.0,2992.746802395276,7.070000171661378,13.744471219869759,19710000.0,0.0,368.57338596019514,16.0,-0.0872,6.845208598428274,2,0.301,64.0,0.0,11.842989724471009,2048.0,0.0,21.399999618530273,13.556403180678116,28.411912741977478,0.932,8.355555555555558,14.981250100665624,0.0,835.7113785550755,512.0,13.08,0.0,0,23.968000000000004,4.0,1024.0,80.32
1286,AMSC,7764.0,7226.301197333188,7,0,True,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,4096.0,0.0,395061.0,0.318,-0.2083,0.0,4077.726974048487,5.1599998474121085,22.233365370677067,25470000.0,0.0,188.92974629920354,16.0,0.12,8.964310496188451,0,0.693,64.0,0.0,10.176978418343488,2048.0,0.0,30.059999465942386,20.3696402885931,187.3822470122565,0.036000000000000004,0.0,23.25888882742988,0.0,2555.237251554896,512.0,18.96,0.0,0,1.088,4.0,1024.0,205.76
822,ALPN,7764.0,3402.5117782780662,7,0,True,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,4096.0,0.0,43526.0,5.222,-0.1218,0.0,311.908714615588,2.7699999809265137,11.685288456770088,20830000.0,0.0,166.78833715627528,16.0,0.0389,1.6091967082335703,0,0.551,64.0,0.0,7.324979249915236,2048.0,0.0,15.960000038146973,10.835539570815273,160.6090501596063,0.078,0.0,12.161111169391207,0.0,2516.008697096681,512.0,10.6,0.0,0,79.55199999999999,4.0,1024.0,160.32
1334,DRIO,7762.0,4693.407320470334,6,1,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,131099.0,0.16699999999999998,-0.1405,0.0,774.503999151312,5.119999885559082,18.469086491144623,9290000.0,0.0,1149.3718366050202,16.0,0.2998,2.5127031233424058,2,0.13,64.0,0.0,9.972386723273491,2048.0,0.0,30.420000076293945,17.60003595558002,101.12567390932051,0.759,6.433333333333333,23.651666535271534,0.0,2626.4000907480736,512.0,19.26,0.0,0,0.0,0.0,1024.0,25.6
776,NXTC,7762.0,4606.433492797102,6,1,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,174076.0,-1.0,-0.16870000000000002,0.0,2156.5589899375354,8.149999618530272,11.482836530758787,27560000.0,0.0,128.59149194899857,16.0,-0.139,5.212029277221749,2,0.711,64.0,0.0,42.75157585931827,2048.0,0.0,40.20000076293945,11.154316545390396,60.31825681982294,0.194,0.1555555555555554,11.843333376778496,0.0,2006.537622675872,512.0,10.01,0.0,0,0.0,0.0,1024.0,211.51999999999995
814,TUFN,7762.0,1639.1199737381633,6,1,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,171398.0,0.03,-0.2341,0.0,439.757765058,6.420000076293945,11.993269264698027,35830000.0,0.0,54.665886319858025,16.0,-0.0046,1.8589018848789065,2,0.535,64.0,0.0,16.64270632204412,2048.0,0.0,18.920000076293945,11.002589946170504,184.40305912250602,0.341,1.7888888888888894,12.153333399030895,0.0,786.6616680268656,512.0,10.5,0.0,0,0.0,0.0,1024.0,155.20000000000005
1611,GBIO,7762.0,1633.8838682978046,6,1,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,482159.0,0.0,-0.1008,0.0,511.59821380115835,18.06999969482422,33.349278871829696,48490000.0,0.0,38.33373300244163,16.0,0.0168,1.9992152613303875,2,0.772,64.0,0.0,16.943486960944576,2048.0,0.0,51.61000061035156,31.77773380965637,101.28237295363527,0.53,3.888888888888889,33.66138882107205,0.0,730.7971726907359,512.0,28.46,0.0,0,0.0,0.0,1024.0,231.04
914,PRDO,7760.0,558.8985877375019,6,0,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,4096.0,0.0,381856.0,0.08,-0.0142,0.0,147.8446841868158,10.050000190734863,12.386442321997425,69560000.0,0.0,71.26313426220453,16.0,-0.0577,1.2887591488023746,0,0.928,64.0,0.0,5.31186299671864,2048.0,0.0,17.389999389648438,12.300000026071672,14.392993632576376,0.002,0.0,12.60194444656372,0.0,39.12591265918649,512.0,11.96,0.0,0,0.0,0.0,1024.0,280.9599999999999
369,BCDA,7738.0,7922.136421920512,7,1,True,True,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,4096.0,0.2770677051765855,57522.0,-0.825,0.0366,0.0,5949.461855959308,1.919999957084656,3.647115384156888,12620000.0,8.0,615.0059575176473,16.0,0.4583,12.620042687420526,2,0.125,0.0,0.0,0.0,2048.0,0.0,6.699999809265138,3.308561146688118,209.5651395260126,0.515,3.722222222222223,4.194722241825527,32.0,1119.999986886978,512.0,4.34,0.10419210316775836,0,0.0,0.0,1024.0,24.0
345,MCF,7734.0,117248.13164865732,7,1,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,649971.0,1.504,0.0038,0.0,112794.5926280534,1.1200000047683716,3.0114422979263162,131690000.0,0.0,2176.5381201062087,16.0,0.6801,221.3019387266668,2,0.267,0.0,0.0,0.0,2048.0,0.0,5.239999771118164,2.5928057500784347,330.6717635775546,0.7240000000000001,6.044444444444445,4.611666652891372,32.0,1850.5141479180788,512.0,3.9,0.2665445576276354,0,20.064,4.0,1024.0,69.44
160,MARK,7734.0,24839.829414689684,7,1,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,2490516.0,2.714,-0.2083,0.0,17095.705520496052,0.3700000047683716,2.2786538555071902,99450000.0,0.0,1057.483249564319,16.0,0.2716,34.39004984471885,2,0.151,0.0,0.0,0.0,2048.0,0.0,4.420000076293945,1.9999280644835329,285.425476122744,1.416,13.733333333333334,2.8669444521268215,32.0,6315.58922128949,512.0,2.28,0.1486138837481091,0,39.424,4.0,1024.0,32.31999999999999
577,UUU,7734.0,24552.681519112582,7,1,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,1243942.0,0.594,-0.0618,0.0,4865.326150928006,0.36000001430511475,5.631826934906153,2310000.0,0.0,1325.9848053237704,16.0,0.9079,10.502590138531264,2,0.184,0.0,0.0,0.0,2048.0,0.0,11.100000381469727,4.744964036152517,382.7837688144419,1.077,9.966666666666667,7.455000016424392,32.0,17919.999898274742,512.0,6.75,0.2362291049540294,0,5.504,4.0,1024.0,42.88
661,RBBN,7734.0,6080.127675267452,7,1,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,662144.0,0.516,-0.0178,0.0,3334.3457015629906,2.7699999809265137,7.342980760794419,145360000.0,0.0,810.5729640885281,16.0,0.4579,7.512393948365218,2,0.685,0.0,0.0,0.0,2048.0,0.0,11.140000343322754,6.499999987993308,265.6037885977994,1.54,15.111111111111114,8.796111053890654,32.0,1446.9083964138406,512.0,8.21,0.12971349318240946,0,4.256,4.0,1024.0,203.2
220,NBEV,7734.0,5450.964556762489,7,1,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,1320760.0,0.527,-0.0577,0.0,3652.7326374703816,1.0449999570846558,3.0134615462559915,109130000.0,0.0,22.479665103412298,16.0,0.1623,8.13424343255934,2,0.182,0.0,0.0,0.0,2048.0,0.0,4.369999885559082,2.7761151147403305,175.09558201066952,0.955,8.61111111111111,3.030000024371677,32.0,1545.3091291390294,512.0,2.86,0.06443192788607631,0,4.4319999999999995,4.0,1024.0,42.24
250,TEDU,7734.0,3955.364275277361,7,1,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,70124.0,0.345,0.0202,0.0,2366.112318712118,1.5299999713897705,2.9795000025859246,54440000.0,0.0,230.95416279474207,16.0,0.3525,5.621313122484605,2,0.297,0.0,0.0,0.0,2048.0,0.0,5.150000095367432,2.6801223068786184,228.76773915688744,0.61,4.777777777777779,3.1474999851650662,32.0,1044.0785083411442,512.0,3.14,0.11376849469142646,0,1.5199999999999996,4.0,1024.0,79.03999999999998
308,AWRE,7734.0,2131.135642107887,7,1,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,14313.0,0.36,-0.1324,0.0,890.6417259844322,2.440000057220459,3.8040384719005003,21540000.0,0.0,479.8901701479241,16.0,0.1161,2.7395346210633447,2,0.379,0.0,0.0,0.0,2048.0,0.0,5.989999771118164,3.524388505400513,162.5028371629215,0.782,6.68888888888889,4.24972222910987,32.0,484.30154633987433,512.0,3.65,0.0704735838460598,0,1.7599999999999998,4.0,1024.0,105.28
696,GEOS,7734.0,1968.7769015810686,7,1,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,4096.0,0.0,32474.0,0.61,-0.073,0.0,454.1715130669477,5.0,8.70653844338197,13570000.0,0.0,645.6236984673462,16.0,0.17120000000000002,1.8870537364588824,2,0.6729999999999999,0.0,0.0,0.0,2048.0,0.0,12.210000038146973,8.00482012385087,179.53171915977285,0.888,7.866666666666666,10.078888919618397,32.0,476.3648046875,512.0,9.12,0.09849953283532094,0,5.76,4.0,1024.0,199.36
153,XTNT,7730.0,10847.17091419769,6,1,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,86377.0,-0.17600000000000002,-0.0011,0.0,5138.318016617037,0.6200000047683716,1.7685576872183726,74370000.0,0.0,1963.586798593271,16.0,0.6124,11.035777376205152,2,0.951,0.0,0.0,0.0,2048.0,0.0,4.329999923706056,1.6245323694009577,181.56846637585517,0.922,8.244444444444445,2.6163888706101317,32.0,3266.890213974905,512.0,2.36,0.24297419217866564,0,0.0,0.0,1024.0,288.31999999999994
483,LXRX,7730.0,10749.195280209915,6,1,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,560747.0,-0.977,-0.2063,0.0,4139.03142506659,1.0499999523162842,4.9957692325115195,122440000.0,0.0,1604.3113483680163,16.0,0.7268000000000001,9.084045752083183,2,0.856,0.0,0.0,0.0,2048.0,0.0,9.09000015258789,4.10467626122262,444.60471156769995,0.907,8.077777777777781,6.95250001218584,32.0,4294.9489022640455,512.0,5.87,0.3011151657870621,0,0.0,0.0,1024.0,257.92
290,BSQR,7730.0,9836.099357973488,6,1,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,441133.0,-0.279,-0.16219999999999998,0.0,1749.4386154086376,0.9300000071525574,2.806538463785098,12940000.0,0.0,3161.9214108050646,16.0,0.6774,4.416872295719996,2,0.29100000000000004,0.0,0.0,0.0,2048.0,0.0,8.399999618530272,2.4330215848607124,314.40845934004943,0.852,7.466666666666666,4.973055568006304,32.0,4525.4190601424325,512.0,3.42,0.3251456106361689,0,0.0,0.0,1024.0,77.12
31,USWS,7730.0,9700.7414799854,6,1,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,1781741.0,-0.481,-0.1806,0.0,585.3580440390599,0.25,0.8979807659410514,82190000.0,0.0,2957.61304334638,16.0,0.7615999999999999,2.1432774297637893,2,0.468,0.0,0.0,0.0,2048.0,0.0,2.700000047683716,0.7482014369192741,409.98058905050715,0.3720000000000001,2.133333333333334,1.5463888777626886,32.0,5611.5201171875,512.0,1.04,0.3763530286193637,0,0.0,0.0,1024.0,133.76
164,RWLK,7730.0,9518.630307105266,6,1,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,1078413.0,0.0,-0.1907,0.0,863.8869248581423,0.41999998688697815,2.1541346174020037,44370000.0,0.0,1787.9611627684226,16.0,0.3952000000000001,2.6872791501135596,2,0.092,0.0,0.0,0.0,2048.0,0.0,5.199999809265137,1.907884893657492,264.3343085871172,0.713,5.9222222222222225,3.0944444404708014,32.0,6582.857101336627,512.0,2.42,0.2285873327351439,0,0.0,0.0,1024.0,13.439999999999998
550,OSS,7730.0,9377.05477342623,6,1,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,268439.0,-0.128,0.0384,0.0,3024.9485230966075,1.1699999570846558,4.76072115623034,16590000.0,0.0,2211.7352955357,16.0,0.9024,6.908102584173061,2,0.28,0.0,0.0,0.0,2048.0,0.0,9.09000015258789,4.129172663036868,313.23740119624125,0.516,3.733333333333334,7.331388884120518,32.0,3749.4156398314317,512.0,6.34,0.3845804329201471,0,0.0,0.0,1024.0,73.60000000000002
354,GNPX,7730.0,9370.242509575815,6,1,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,802145.0,0.0,-0.195,0.0,7033.96711263125,1.9900000095367432,4.3853365412125225,39050000.0,0.0,850.423857342749,16.0,0.0641,14.738217016857913,2,0.15,0.0,0.0,0.0,2048.0,0.0,7.670000076293945,4.1698201405916295,105.85050999561012,0.527,3.8555555555555565,5.295833322736953,32.0,1344.0643338147631,512.0,4.31,0.08114023588657691,0,0.0,0.0,1024.0,32.0
70,AVGR,7730.0,9348.037644505022,6,1,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,1586120.0,0.038,-0.08689999999999999,0.0,1345.9075153025206,0.22499999403953552,1.0772884614192522,95300000.0,0.0,2278.9189880365493,16.0,1.1141,3.628725615825236,2,0.08,0.0,0.0,0.0,2048.0,0.0,2.299999952316284,0.883611510447461,448.8968182288215,0.887,7.855555555555558,1.6766666670640311,32.0,5256.533369502316,512.0,1.51,0.3253978792575136,0,0.0,0.0,1024.0,9.6
388,RNWK,7730.0,8621.112914519157,6,1,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,909686.0,0.017,0.1913,0.0,280.02322624667266,0.6399999856948853,2.676153832903275,38350000.0,0.0,2871.425376480603,16.0,1.2626,1.5469203637630329,2,0.34700000000000003,0.0,0.0,0.0,2048.0,0.0,6.3499999046325675,2.3558992696322982,278.3995708277156,2.325,23.833333333333336,4.552222198910183,32.0,5072.000044703485,512.0,4.25,0.3913629273466362,0,0.0,0.0,1024.0,95.04
203,EVOL,7730.0,6976.873995989924,6,1,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,114519.0,0.045,-0.0031,0.0,3100.261902281546,0.7300000190734863,2.3480769120729885,12190000.0,0.0,1225.892665983338,16.0,0.6131,7.055199027893645,2,0.14,0.0,0.0,0.0,2048.0,0.0,3.940000057220459,2.034388481284217,315.78723147796444,1.422,13.8,3.0508333245913186,32.0,2292.0766738453517,512.0,2.73,0.2555224017221659,0,0.0,0.0,1024.0,28.8
133,ICON,7730.0,5990.689483522946,6,1,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,86385.0,-0.31,-0.0945,0.0,1468.1639515805616,0.550000011920929,1.6865384676135504,13170000.0,0.0,1816.396723890512,16.0,0.6583,3.8675077179307835,2,0.154,0.0,0.0,0.0,2048.0,0.0,2.990000009536743,1.4451798616553382,342.0352290518598,1.4780000000000002,14.422222222222226,2.4344444606039257,32.0,2316.1017564404715,512.0,2.01,0.2896003373191313,0,0.0,0.0,1024.0,33.279999999999994
34,ISR,7730.0,5578.156365693917,6,1,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,4096.0,0.0,2251462.0,0.091,-0.2347,0.0,1101.7413410402885,0.36000001430511475,1.0638461585801382,141200000.0,0.0,991.5860934697323,16.0,0.3624,3.151838556719313,2,0.062,0.0,0.0,0.0,2048.0,0.0,2.470000028610229,0.9323021608719724,288.96437079407275,0.217,0.4111111111111112,1.3213888969686296,32.0,3191.466547987201,512.0,1.09,0.1469012915105434,0,0.0,0.0,1024.0,3.839999999999999
