,Ticker,N-Value Rating,Lwowski Rating,Primary Passed Tests,Secondary Passed Tests,SMA50_greater_SMA150_rule (1st),SMA150_greater_SMA200_rule (1st),week52_span_rule (1st),rs_value_rule (1st),liquidity_rule (1st),close_above_52weekhigh_rule (1st),prev_close_rule (1st),SMA200_slope_rule (1st),inst_ownership_rule (1st),close_greater_SMA50_rule (1st),sales_QoQ_yearly_rule (1st),eps_QoQ_yearly_rule (2nd),Double Bottom Chart Pattern,Inverse Head and Shoulder Pattern,Multiple Bottom Pattern,Channel Up Pattern,Channel Up Strong Pattern,Wedge Down Pattern,Wedge Down Strong Pattern,Channel Down Strong Pattern,Inst. Ownership,SMA50_percent,EPS_QoQ_percent,SMA150_value,SMA200_percent,Sales_QoQ_percent,Shares Outstanding,week52_low,volume,SMA200_value,week52_high,prev_close,SMA50_value,Relative Strength Value,SMA50_greater_SMA150_rule_nvalue,SMA150_greater_SMA200_rule_nvalue,week52_span_rule_nvalue,rs_value_rule_nvalue,liquidity_rule_nvalue,close_above_52weekhigh_rule_nvalue,prev_close_rule_nvalue,SMA200_slope_rul_nvalue,inst_ownership_rule_nvalue,close_greater_SMA50_rule_nvalue,sales_QoQ_yearly_rule_nvalue,eps_QoQ_yearly_rule_nvalue,SMA50_greater_SMA150_rule_score,SMA150_greater_SMA200_rule_score,week52_span_rule_score,rs_value_rule_score,liquidity_rule_score,close_above_52weekhigh_rule_score,prev_close_rule_score,SMA200_slope_rul_score,inst_ownership_rule_score,close_greater_SMA50_rule_score,sales_QoQ_yearly_rule_score,eps_QoQ_yearly_rule_score
2769,DECK,7658.0,1147.0783820578345,8,1,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,0.0,0.0551,0.26,304.3258426779568,0.29710000000000003,0.14800000000000002,28110000.0,131.97000122070312,301345.0,288.29584040955035,344.1300048828125,331.0,326.80943080357144,0.6205834344958694,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,302.6124109347232,113.87415301954798,578.132856287576,0.0,97.13064076905745,36.15501660746956,18.07750830373478,0.10432589387828813,0.0,0.10258135295850243,0.0,0.8888888888888891
1981,CRH,7658.0,954.5505635637462,8,1,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,0.041,0.0443,0.34,43.48742566250338,0.1637,0.197,784800000.0,26.10000038146973,420236.0,41.79700723355704,48.66999816894531,47.67,45.867428588867185,-0.8163136119531234,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,224.16806324757164,82.82834517641349,121.70292865705046,0.0,464.9762846599997,39.1600638191744,19.580031909587206,0.042671548514842936,0.0,0.3143967676566604,0.0,1.777777777777778
1648,AXTA,7658.0,429.0586230273995,8,1,True,True,True,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,0.0,0.0658,0.6679999999999999,28.64782178519976,0.1613,-0.022,235500000.0,16.629999160766598,2155722.0,27.61489056496725,31.0,30.38,29.00057144165039,0.5469317985312916,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,0.0,8.0,0.0,2,50.43533863256005,76.60516104741967,121.30372586753687,0.0,115.98545957598937,39.25333333333333,19.626666666666665,0.046191163766601734,0.0,0.3805245179047706,0.0,5.4222222222222225
2505,CREE,7656.0,2148.65058525166,8,0,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0537,0.086,103.86207909159141,0.3913,0.052000000000000005,110690000.0,34.86999893188477,1667044.0,94.076934313252,128.27999877929688,115.74,110.1942853655134,-0.6022230451546262,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,249.7226815102747,213.0168957176165,1236.2590669405547,0.0,410.16909955958437,25.98316329878179,12.991581649390895,0.10548298321218287,0.0,0.4026135922451163,0.0,0.0
2675,FIVE,7656.0,1639.9540104587986,8,0,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0407,0.119,177.61237614697743,0.3332,0.249,55250000.0,70.6500015258789,512578.0,165.869050965692,199.9600067138672,199.15,192.071429007394,-0.4968561939791116,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,333.44681154007384,144.99588579817214,714.9302968379751,0.0,383.19518565865263,41.97532269191301,20.987661345956507,0.128015812767069,0.0,0.29483077328834995,0.0,0.0
2458,PVH,7656.0,1498.9943704930545,8,0,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0594,0.122,94.32039634780128,0.3824,-0.196,71200000.0,39.18999862670898,1028091.0,85.94160609001659,108.79000091552734,104.3,101.42428632463728,0.0020481617965639747,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,0.0,8.0,0.0,0,308.49672469382665,199.6676956440586,681.5518985638964,0.0,255.47567058007962,35.62288062811023,17.811440314055115,0.14123363290937002,0.0,0.22682643611871645,0.0,0.0
2472,CTLT,7654.0,3058.7371826914136,8,1,True,True,True,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,0.0,-0.0351,0.948,107.17891134129893,0.1104,0.263,170230000.0,52.38999938964844,665151.0,102.7964968159251,125.2699966430664,105.75,108.47228611537388,-8.546935172545734,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,0.0,0.0,4.0,2,49.428222476912886,87.31022190412995,445.0949958802143,0.0,2444.0154041717083,16.07280660687191,8.036403303435955,0.037795014807465166,0.0,0.0,0.20800000000000016,8.533333333333333
2374,ROCK,7652.0,3105.849074160509,8,0,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,0.0,-0.0195,0.108,82.78881190082815,0.2601,0.54,32840000.000000004,38.02999877929688,243382.0,78.18992703848511,100.9800033569336,90.31,90.38199942452567,-6.658778974124412,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,0.0,0.0,4.0,0,375.6751109596965,120.45689969045185,607.3993177479423,0.0,1960.6474173758493,24.633255637620948,12.316627818810474,0.08044493013695332,0.0,0.0,4.6400000000000015,0.0
1710,EGHT,7650.0,3904.674863527699,7,1,True,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0,-0.0381,0.199,30.967029628187127,0.3978,0.153,106640000.0,14.1899995803833,772768.0,27.14532842427275,38.13000106811523,32.88,33.48114248003279,-9.264582979871316,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,0.0,0.0,0.0,2,332.5409755085604,288.33116119597406,626.9565432712427,0.0,2627.7332428470568,19.16810497790468,9.58405248895234,0.14967212689691534,0.0,0.0,0.0,0.211111111111111
2216,PCRX,7650.0,3673.982764657865,7,1,True,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0,-0.0601,3.774,67.45811885418279,0.0901,0.07,43510000.0,32.0,704374.0,64.57007300940744,78.81999969482422,68.89,71.6817140851702,-9.800240735884547,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,0.0,0.0,0.0,2,256.45313507066106,91.60153635319843,489.343994140625,0.0,2764.861628386444,21.165525402034667,10.582762701017334,0.04084927055133865,0.0,0.0,0.0,39.93333333333333
2514,MANH,7650.0,2711.1469743880843,7,1,True,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0,-0.022400000000000003,0.238,113.25950494143042,0.15869999999999998,-0.038,63530000.0,50.599998474121094,569465.0,108.74481746924185,144.13999938964844,119.71,122.21285683768136,-5.073509436392742,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,0.0,0.0,0.0,2,323.7956000779661,85.0254766914057,726.1900848928485,0.0,1554.818415716542,13.7407156457495,6.87035782287475,0.061879096253205215,0.0,0.0,0.0,0.6444444444444447
1829,ACIW,7650.0,1954.8024913875408,7,1,True,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0,-0.0055000000000000005,0.205,38.11861378131528,0.1859,-0.032,116940000.0,23.45000076293945,438783.0,35.72897806654881,43.099998474121094,39.29,39.39599990844727,-4.9907238313381175,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,0.0,0.0,0.0,2,137.26033183550166,136.97492088148124,105.23830281277384,0.0,1533.625300822558,27.57989723270108,13.78994861635054,0.0560114083965732,0.0,0.0,0.0,0.2777777777777777
1627,HSBC,7650.0,1431.4951107199965,7,1,True,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.014,0.0159,1.754,27.712673300563694,0.1882,-0.304,4040000000.0,18.11000061035156,1689520.0,25.71795619491243,31.420000076293945,29.47,29.739714322771345,-2.3805439653656224,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,0.0,0.0,0.0,2,299.6015554657307,158.84546195711863,41.955129556467206,0.0,865.4192551335992,32.07468664716541,16.037343323582704,0.07278974744362525,0.0,0.0,0.0,17.48888888888889
2628,FRC,7650.0,1287.439642527809,7,1,True,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0336,0.227,152.0315841825882,0.2699,0.057,174230000.0,88.56999969482422,509520.0,143.56817526712905,178.22999572753906,167.47,168.56000017438615,-0.7964541358162491,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,0.0,0.0,0.0,2,445.304784965584,120.73052698907442,212.3611804483176,0.0,459.89225876895983,32.36327976105322,16.18163988052661,0.08374949207134466,0.0,0.0,0.0,0.5222222222222221
2131,BBL,7648.0,2731.4939825756132,7,0,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0.044,-0.0191,0.002,55.618514485878535,0.18170000000000008,0.236,2530000000.0,30.13999938964844,1409141.0,52.04167849130004,66.23999786376953,59.32,60.78057098388672,-6.214744101374548,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,32.0,0.0,0.0,0.0,0,380.1572841577774,140.75948987927686,326.2938125963484,0.0,1846.974489951884,24.83736402721167,12.418682013605833,0.05285994950991909,0.0,0.0,0.0,0.0
1217,SWBI,7646.0,3749.5732286870057,9,1,True,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,0.693,0.0161,9.886,17.515148540534597,0.0369,1.022,55140000.0,5.488086223602295,1213181.0,17.244087636905867,22.520000457763672,18.19,17.809428650992253,-6.0722909524788085,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,8.0,4.0,2,68.81879018296829,32.192641461850855,1497.1499450837846,0.0,1810.5064838345752,9.851980620028334,4.925990310014167,0.0,205.76,0.17095274934001506,12.352,107.84444444444445
1702,PDCO,7642.0,2124.3193995970696,8,1,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.907,0.0176,1.057,31.297920793589977,0.1539,0.065,95730000.0,13.100000381469727,576417.0,29.713138677778034,34.299999237060554,32.22,31.75657163347517,-3.0538663602111433,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,60.024237793920314,109.23227627952429,584.6961005787127,0.0,1037.7897882140528,32.317204732137625,16.158602366068813,0.0,274.23999999999995,0.11674518820824407,0.0,9.744444444444444
2525,KMX,7642.0,2038.9272661418365,8,1,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,1.0,0.0027,0.365,112.09079236323292,0.2094,0.08199999999999999,163730000.0,54.45000076293945,1514248.0,107.20474488195713,135.83000183105472,128.06,127.23685804094588,-1.0624492348935588,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,553.4645951549327,93.34125325022787,508.67129395159964,0.0,527.987004132751,32.903872772653635,16.451936386326818,0.0,303.99999999999994,0.05175493778944039,0.0,2.055555555555556
1846,ATGE,7642.0,1786.1737467723492,8,1,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.987,0.0095,3.22,35.938811802628024,0.2131,0.063,52250000.0,23.440000534057607,384249.0,33.1920437638777,41.68999862670898,40.34,39.91628548758371,-1.7546901323818642,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,453.31861006009046,169.47980014061838,68.76171385035336,0.0,705.2006738897572,37.14016694936056,18.57008347468028,0.0,299.84,0.08492062971101785,0.0,33.77777777777778
2728,WDAY,7642.0,1649.130602041643,8,1,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.92,0.008199999999999999,0.464,240.071682467319,0.15109999999999998,0.159,241020000.0,130.30999755859378,1066718.0,234.4370794365876,281.3599853515625,255.0,252.84828578404012,-1.959734509681144,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,217.98892167306758,49.22287478870953,302.5872015865113,0.0,757.6920344783728,26.67728982719865,13.338644913599325,0.0,278.4,0.06807921862828448,0.0,3.1555555555555554
1965,LEG,7642.0,1232.5918127843381,8,1,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.745,0.0365,0.187,43.8794057864954,0.1032,0.032,136000000.0,24.6200008392334,904036.0,43.610072811154545,49.31999969482422,46.85,45.71342849731445,-1.2191060093584951,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,171.2000627371039,12.648314894740649,206.79637609969842,0.0,568.0911383957748,34.11949275766984,17.05974637883492,0.0,222.4,0.19890374273761924,0.0,0.07777777777777785
1990,ENR,7642.0,1220.2016723607244,8,1,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.887,0.0321,0.442,44.89841574489481,0.061,0.152,68500000.0,30.59000015258789,841670.0,43.84467145822344,52.97999954223633,47.63,45.89400002615793,-1.8548831908410053,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,90.82532531267368,49.22076565585022,40.103025707118796,0.0,730.8500968552977,25.432491573596725,12.716245786798362,0.0,267.84,0.30261035827822713,0.0,2.9111111111111114
2456,CVX,7642.0,880.1045694120833,8,1,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.6759999999999999,0.0408,0.908,94.16594069074877,0.1813,-0.284,1910000000.0,66.87999725341797,8096339.0,88.4340147589245,111.55999755859376,104.51,104.14685712541849,0.7808648077558322,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,2,434.1467139447766,132.74286303044303,0.8574359278561321,0.0,56.09860921450695,31.88144248537905,15.940721242689529,0.0,200.32,0.027894677543205803,0.0,8.088888888888889
1401,PS,7640.0,1393.9034058749924,8,0,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,0.981,0.0416,0.03,20.232079156554576,0.1573,0.182,120170000.0,11.050000190734863,0.0,19.50956197724725,22.450000762939453,22.45,21.78028564453125,-0.6335763176152809,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,0,313.4355953079612,75.84563840782741,224.2606543586584,0.0,418.195537309512,42.6666608667411,21.33333043337055,0.0,297.92,0.24598919092207785,0.0,0.0
2470,SSD,7640.0,774.3305867615406,8,0,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,0.9,0.0574,0.084,97.50742559149714,0.1132,0.12,43790000.0,58.0,128824.0,96.54021893800608,109.2699966430664,105.54,102.21142817905971,0.6281999542378179,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,8.0,0.0,0,197.60130555981442,20.51827982306155,133.50837823275862,0.0,95.18081171511858,36.84085799725281,18.420428998626406,0.0,272.0,0.260524434908325,0.0,0.0
2820,SHOP,7638.0,6075.360370277682,8,1,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0.67,-0.0503,159.664,1151.7032688254178,0.0756,0.935,122200000.0,378.5400085449219,708691.0,1116.2566430307652,1474.0,1145.95,1195.368861607143,-8.758531520902235,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,0.0,4.0,2,155.2954418687664,65.03404936551654,1368.4171277988655,0.0,2498.184069350972,4.683491632745369,2.3417458163726845,0.0,198.4,0.0,10.96,1772.0444444444445
2336,JD,7638.0,4462.074378072233,8,1,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0.456,-0.0888,5.694,88.89980180192701,0.038,0.292,1550000000.0,41.16999816894531,8904336.0,86.59781000735985,106.87999725341795,82.49,89.80285731724331,-13.052983057959864,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,0.0,4.0,2,41.60768995837482,54.44109031016906,571.0224248985496,0.0,3597.563662837725,3.720562267165623,1.860281133582812,0.0,129.92,0.0,0.6719999999999997,61.26666666666667
1578,FLWS,7638.0,4140.504152429337,8,1,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0.8759999999999999,-0.0673,0.53,27.44128708792205,0.049100000000000005,0.449,64730000.00000001,13.380000114440918,532207.0,26.806934259233685,37.099998474121094,28.49,28.6422855922154,-10.55151522561073,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,0.0,4.0,2,179.2660037345966,48.463378191270564,679.6052965274922,0.0,2957.187897756347,3.05912488716138,1.52956244358069,0.0,264.31999999999994,0.0,3.1839999999999997,3.888888888888889
2753,WIX,7638.0,2159.379287676219,8,1,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0.8759999999999999,0.0173,0.513,275.45960348903543,0.0943,0.381,55810000.0,103.58000183105469,380926.0,273.3129927363709,353.0899963378906,298.0,305.95885794503346,-0.27031333266893665,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,0.0,4.0,2,453.5145795225125,16.08507073682157,1070.4051932325694,0.0,325.2002131632478,16.03882068071195,8.019410340355975,0.0,264.31999999999994,0.0,2.096,3.7
2041,DT,7638.0,1928.0495349277344,8,1,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0.976,0.0126,9.142,45.13613865163067,0.1783,0.276,281010000.0,22.540000915527344,1861506.0,43.903503696413814,56.11000061035156,49.9,50.7528573172433,-0.6539329339231292,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,0.0,4.0,2,509.7042046931545,57.499656650189685,505.4579846823156,0.0,423.40683108432114,23.77805335998385,11.889026679991927,0.0,296.31999999999994,0.0,0.4160000000000004,99.57777777777781
1940,AZEK,7638.0,1449.7712634659604,8,1,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,0.957,0.0209,2.009,40.342376255753024,0.1814,0.279,153230000.0,27.149999618530273,801700.0,39.059124104297936,48.18999862670898,43.74,44.15200010027203,-1.2569264192862306,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,0.0,4.0,2,386.7947482375852,67.28518538107214,66.5316969522957,0.0,577.773163337275,26.90683155700685,13.453415778503427,0.0,290.24,0.0,0.4639999999999995,20.322222222222226
1213,APA,7634.0,4661.487976203963,7,1,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.8690000000000001,-0.0377,1.003,16.50128709207667,0.2338,-0.295,378000000.0,5.869999885559082,6878897.0,14.679051079019144,23.25,17.54,19.653428540910994,-6.589603672428968,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,0.0,0.0,2,782.4342005797159,254.23573599221942,1409.52645289523,0.0,1942.938540141816,0.75240143369175,0.376200716845875,0.0,262.08,0.0,0.0,9.144444444444442
867,QRTEA,7634.0,3799.311232187463,7,1,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.985,-0.0613,3.623,11.514554415598955,0.3078,0.067,413000000.0,6.019999980926514,3484920.0,10.42364959995242,13.479999542236328,11.66,12.366571453639441,-9.01263205232551,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,0.0,0.0,2,303.08266059223723,214.33693074777787,351.76607059645437,0.0,2563.2338053953304,19.62413953340516,9.81206976670258,0.0,299.2,0.0,0.0,38.25555555555556
779,RRC,7634.0,2642.206201474957,7,1,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.933,0.02,0.983,8.775445550975233,0.2813,-0.126,240180000.0,2.9100000858306885,3176496.0,8.46372264667149,11.470000267028807,10.11,10.337714331490654,0.5517884109330629,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,0.0,0.0,2,729.1997754210922,75.42880770852416,1397.707201445259,0.0,114.74216680113592,22.430685251148496,11.215342625574248,0.0,282.55999999999995,0.0,0.0,8.922222222222222
1493,BP,7634.0,1976.0744800744312,7,1,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.08199999999999999,0.041100000000000005,70.47399999999998,22.86396036053648,0.1617,-0.37,3370000000.0,14.899999618530273,24274500.0,21.25364961415312,28.3799991607666,24.26,25.08828566414969,-0.7892895825257651,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,0.0,0.0,2,398.48024139007657,155.16941647504132,146.24643830795895,0.0,458.0581331265959,17.89053755354282,8.94526877677141,0.0,10.239999999999997,0.0,0.0,781.0444444444443
1101,ZUO,7634.0,1713.9963663967076,7,1,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.643,0.0119,0.253,13.860594012949724,0.2143,0.126,119920000.0,8.449999809265138,1127396.0,12.94817514489167,16.829999923706055,14.99,15.017999976021905,-2.130300648033556,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,0.0,0.0,2,342.02970091429324,144.31638596733958,199.71031793245209,0.0,801.3569658965904,24.00792304994757,12.003961524973786,0.0,189.76,0.0,0.0,0.8111111111111112
2490,HAE,7632.0,4056.3040284827366,7,0,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.984,-0.07919999999999999,0.07200000000000001,120.11049493468634,0.0771,-0.07200000000000001,50790000.0,75.6500015258789,553543.0,113.49021878207688,139.47999572753906,114.21,120.92000013078962,-12.609098481475222,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,16.0,0.0,0.0,0,27.605691617889327,119.46690830316234,108.802480455791,0.0,3483.929211257657,11.746491232158187,5.873245616079093,0.0,298.88,0.0,0.0,0.0
2545,FOXF,7630.0,2672.433293467897,8,1,True,True,True,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,0.0,0.0115,0.308,116.36940599196028,0.3,0.412,41740000.0,40.150001525878906,115981.0,107.64364963726406,141.75,132.5,132.17942897251677,-1.943204429916168,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,0.0,8.0,4.0,2,556.4852168518698,166.01396435959836,1145.145621174258,0.0,753.4603340585388,31.529688418577308,15.764844209288654,0.0,0.0,0.019402173543957943,2.5920000000000005,1.4222222222222225
1971,BWA,7630.0,966.1792114266327,8,1,True,True,True,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,0.0,0.0271,0.4270000000000001,42.260396032050096,0.1572,0.534,239020000.0,24.670000076293945,1806543.0,41.20883209339894,50.54999923706055,46.79,46.63428584507533,0.2078894819804056,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,0.0,8.0,4.0,2,423.93007061657295,52.26071298202502,234.93471565467792,0.0,202.78029261301617,29.97217515047553,14.986087575237764,0.0,0.0,0.02671239018295982,4.5440000000000005,2.7444444444444454
2696,HELE,7622.0,2544.474136831081,7,1,True,True,True,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,0.0,-0.0345,0.235,219.44316916890662,0.0459,0.343,24960000.0,133.22000122070312,226437.0,213.97438015903,262.8900146484375,214.51,220.29000069754463,-7.862928760603394,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,0.0,0.0,4.0,2,15.806470324129592,52.34308838237197,188.42773997887454,0.0,2268.909762714469,11.258642880083453,5.629321440041727,0.0,0.0,0.0,1.4879999999999995,0.6111111111111109
2384,PZZA,7618.0,2550.986797000986,6,1,True,True,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,-0.034,2.604,90.21712886696993,0.0258,0.125,32640000.0,56.38000106811523,556826.0,87.73379561152771,109.13999938964844,89.47,90.37542920793804,-7.889391260016542,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,0.0,0.0,0.0,2,7.18708525474671,57.96929759730399,165.35108823405434,0.0,2275.684162564235,11.907886678208392,5.953943339104196,0.0,0.0,0.0,0.0,26.93333333333333
1241,EQT,7618.0,871.3327816161418,6,1,True,True,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.0338,1.05,16.239999978849195,0.2028,0.238,275900000.0,9.760000228881836,3357157.0,15.816934279281723,19.709999084472656,18.1,18.3805714743478,0.9720719043913472,4096.0,2048.0,1024.0,0.0,256,128.0,64.0,0.0,0.0,0.0,0.0,2,539.8879838042676,54.77917132456671,216.76056900742245,0.0,7.149592475815097,28.72586555826901,14.362932779134507,0.0,0.0,0.0,0.0,9.666666666666668
684,AM,7610.0,2838.494433240601,8,1,True,True,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.545,0.0213,1.554,8.164851495535066,0.25730000000000003,-0.147,476620000.0,2.450000047683716,3628128.0,7.5548905142902445,9.579999923706056,9.0,8.934571402413505,-1.7439773976987258,4096.0,2048.0,1024.0,0.0,256,128.0,0.0,32.0,16.0,8.0,0.0,2,386.1396303776223,165.34986009744316,1378.429321864589,0.0,702.4582138108739,32.33403050443797,0.0,0.05812526424615722,158.4,0.05858465472116142,0.0,15.26666666666667
734,CDE,7610.0,2299.788399923052,8,1,True,True,True,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0.7020000000000001,0.0434,1.043,9.024950475976018,0.17679999999999998,0.171,241030000.0,3.2100000381469727,2946701.0,8.66576640275273,11.140000343322754,9.54,9.283714294433594,-1.9398304710682048,4096.0,2048.0,1024.0,0.0,256,128.0,0.0,32.0,16.0,8.0,0.0,2,117.44071097383005,84.88677720733656,1108.2168628037014,0.0,752.5966005934604,18.154394059413896,0.0,0.04331783697339919,208.64,0.22084755944725384,0.0,9.588888888888887
428,EXK,7606.0,5206.012078214548,8,1,True,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,0.264,-0.0404,1.99,4.805841589918232,0.2683,0.754,157590000.0,1.2699999809265137,3935562.0,4.464525551691542,6.769999980926514,5.08,5.714571448734827,-6.527043699717151,4096.0,2048.0,1024.0,0.0,256,128.0,0.0,32.0,16.0,0.0,4.0,2,774.5069062453459,156.5710036139028,2251.187441535821,0.0,1926.9231871275906,0.06302350210856819,0.0,0.10540507866806703,68.48,0.0,8.064,20.11111111111111
627,IMGN,7606.0,3993.349130256031,8,1,True,True,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,0.8759999999999999,-0.0492,4.162,7.480891081366209,0.3496,0.911,187970000.0,3.390000104904175,1596366.0,6.784306562729998,10.529999732971193,8.6,8.703142820085798,-6.4168619670390905,4096.0,2048.0,1024.0,0.0,256,128.0,0.0,32.0,16.0,0.0,4.0,2,669.2174859042524,210.2801636358985,884.4459102458867,0.0,1898.7166635620072,11.38588514277114,0.0,0.1625773207701426,264.31999999999994,0.0,10.576,44.24444444444444
